timestamp,service_name,breaching_metric,cpu_percent_avg5,memory_percent_avg5,http_5xx_rate_avg5,db_conn_pool_wait_avg5,request_latency_p99_avg5,incident_signature,incident_id
2026-03-14T00:00:00+00:00,order-service,request_latency_p99,29.54,92.75,6.82,49.21,337.23,memory_leak_progressive,INC-1239
2026-03-26T14:00:00+00:00,notification-svc,db_conn_pool_wait_ms,38.68,49.92,19.51,249.53,576.74,db_pool_exhaustion,INC-0311
2026-03-10T03:00:00+00:00,auth-service,db_conn_pool_wait_ms,68.42,65.51,35.54,259.04,2255.9,cascade_failure,INC-3480
2026-03-24T21:00:00+00:00,notification-svc,memory_percent,54.58,94.51,1.48,35.49,726.05,memory_leak_progressive,INC-1394
2026-03-27T03:00:00+00:00,auth-service,http_5xx_rate,85.39,69.17,26.37,31.67,949.57,cpu_saturation_burst,INC-2132
2026-03-28T02:00:00+00:00,auth-service,cpu_percent,98.37,53.16,1.44,5.37,44.44,cpu_saturation_burst,INC-2450
2026-04-05T12:00:00+00:00,payment-api,http_5xx_rate,38.56,31.65,0.31,5.41,103.79,normal_noisy,INC-5408
2026-03-29T08:00:00+00:00,notification-svc,request_latency_p99,47.93,58.78,15.8,414.15,827.31,db_pool_exhaustion,INC-0016
2026-03-19T07:00:00+00:00,auth-service,memory_percent,97.57,70.29,24.15,323.68,1164.76,cascade_failure,INC-3451
2026-03-22T07:00:00+00:00,inventory-api,request_latency_p99,29.88,96.42,2.66,58.21,227.76,memory_leak_progressive,INC-1222
2026-03-25T20:00:00+00:00,inventory-api,request_latency_p99,95.79,71.19,33.88,49.54,1318.13,cpu_saturation_burst,INC-2421
2026-03-10T14:00:00+00:00,auth-service,request_latency_p99,44.57,28.84,0.97,15.96,31.38,normal_noisy,INC-5134
2026-03-28T09:00:00+00:00,payment-api,memory_percent,59.68,87.26,7.33,11.19,793.08,memory_leak_progressive,INC-1482
2026-04-02T21:00:00+00:00,payment-api,request_latency_p99,95.67,74.78,34.16,151.64,2343.69,cascade_failure,INC-3375
2026-04-03T12:00:00+00:00,payment-api,cpu_percent,83.25,78.38,54.29,257.7,2153.85,cascade_failure,INC-3040
2026-03-19T14:00:00+00:00,notification-svc,request_latency_p99,38.7,61.55,1.67,19.64,79.1,normal_noisy,INC-5031
2026-04-03T08:00:00+00:00,inventory-api,cpu_percent,85.3,65.29,20.7,157.94,1257.85,cascade_failure,INC-3051
2026-04-01T17:00:00+00:00,payment-api,request_latency_p99,18.87,49.38,40.58,32.02,116.84,network_partition,INC-4423
2026-03-27T20:00:00+00:00,inventory-api,request_latency_p99,49.24,35.47,14.84,385.2,1092.9,db_pool_exhaustion,INC-0364
2026-03-10T16:00:00+00:00,payment-api,cpu_percent,12.13,15.38,1.27,3.22,73.4,normal_noisy,INC-5269
2026-03-09T17:00:00+00:00,order-service,db_conn_pool_wait_ms,19.42,43.77,7.42,234.91,1147.32,db_pool_exhaustion,INC-0183
2026-03-13T09:00:00+00:00,payment-api,cpu_percent,67.42,81.1,6.2,34.41,601.01,memory_leak_progressive,INC-1486
2026-04-02T14:00:00+00:00,order-service,request_latency_p99,65.46,74.75,27.06,424.48,2159.43,cascade_failure,INC-3491
2026-04-02T15:00:00+00:00,auth-service,http_5xx_rate,91.19,49.39,31.52,24.28,2014.89,cpu_saturation_burst,INC-2195
2026-03-11T08:00:00+00:00,inventory-api,memory_percent,85.34,84.49,32.11,331.8,2208.27,cascade_failure,INC-3270
2026-04-06T17:00:00+00:00,payment-api,http_5xx_rate,66.69,74.7,49.62,359.74,1480.23,cascade_failure,INC-3176
2026-03-17T00:00:00+00:00,notification-svc,request_latency_p99,93.85,31.19,12.72,74.94,856.14,cpu_saturation_burst,INC-2122
2026-03-09T11:00:00+00:00,auth-service,db_conn_pool_wait_ms,58.22,33.77,26.68,271.51,907.84,db_pool_exhaustion,INC-0188
2026-03-14T12:00:00+00:00,payment-api,memory_percent,24.18,95.98,6.42,36.96,733.84,memory_leak_progressive,INC-1120
2026-04-03T12:00:00+00:00,auth-service,cpu_percent,82.86,83.39,45.59,325.1,2590.58,cascade_failure,INC-3113
2026-03-15T06:00:00+00:00,notification-svc,cpu_percent,94.49,66.54,20.86,20.16,1692.98,cpu_saturation_burst,INC-2176
2026-03-12T03:00:00+00:00,payment-api,cpu_percent,97.65,31.89,21.73,77.39,402.67,cpu_saturation_burst,INC-2183
2026-03-24T16:00:00+00:00,auth-service,http_5xx_rate,44.99,61.51,44.29,54.24,1098.96,network_partition,INC-4385
2026-03-29T21:00:00+00:00,inventory-api,request_latency_p99,21.74,23.68,0.78,9.33,146.45,normal_noisy,INC-5216
2026-04-07T05:00:00+00:00,auth-service,request_latency_p99,22.38,91.26,2.4,13.04,345.73,memory_leak_progressive,INC-1115
2026-03-13T18:00:00+00:00,order-service,db_conn_pool_wait_ms,83.09,94.65,29.88,245.63,1874.93,cascade_failure,INC-3014
2026-03-17T13:00:00+00:00,inventory-api,request_latency_p99,89.31,48.19,31.74,32.18,1872.58,cpu_saturation_burst,INC-2467
2026-04-04T04:00:00+00:00,auth-service,db_conn_pool_wait_ms,54.47,60.48,22.45,273.23,478.61,db_pool_exhaustion,INC-0402
2026-04-06T05:00:00+00:00,inventory-api,cpu_percent,50.61,79.53,2.32,10.84,622.0,memory_leak_progressive,INC-1495
2026-04-03T13:00:00+00:00,order-service,memory_percent,83.57,86.79,1.33,13.54,560.6,memory_leak_progressive,INC-1435
2026-03-19T09:00:00+00:00,auth-service,request_latency_p99,44.34,51.57,28.37,372.97,585.41,db_pool_exhaustion,INC-0372
2026-03-20T17:00:00+00:00,notification-svc,request_latency_p99,85.23,82.75,44.19,156.64,1537.51,cascade_failure,INC-3423
2026-03-26T12:00:00+00:00,order-service,http_5xx_rate,24.08,63.19,20.84,19.19,2229.03,network_partition,INC-4307
2026-04-02T18:00:00+00:00,auth-service,cpu_percent,66.72,76.86,5.8,42.94,288.85,memory_leak_progressive,INC-1094
2026-03-29T03:00:00+00:00,notification-svc,request_latency_p99,69.48,90.35,34.9,208.62,1946.31,cascade_failure,INC-3411
2026-03-24T05:00:00+00:00,inventory-api,memory_percent,52.37,93.31,0.15,38.81,740.54,memory_leak_progressive,INC-1227
2026-03-19T13:00:00+00:00,notification-svc,cpu_percent,33.26,75.77,2.92,16.18,492.12,memory_leak_progressive,INC-1327
2026-03-15T02:00:00+00:00,auth-service,cpu_percent,67.31,96.85,22.99,140.6,2554.81,cascade_failure,INC-3175
2026-03-14T13:00:00+00:00,notification-svc,cpu_percent,80.99,91.34,6.55,25.7,319.75,memory_leak_progressive,INC-1188
2026-03-15T07:00:00+00:00,payment-api,request_latency_p99,25.36,40.61,35.99,16.01,111.02,network_partition,INC-4216
2026-03-29T19:00:00+00:00,notification-svc,http_5xx_rate,36.57,56.4,12.56,447.95,1147.54,db_pool_exhaustion,INC-0137
2026-03-16T01:00:00+00:00,inventory-api,cpu_percent,85.68,25.31,0.3,16.48,62.84,normal_noisy,INC-5265
2026-03-19T17:00:00+00:00,notification-svc,request_latency_p99,41.37,75.24,4.31,6.88,360.72,memory_leak_progressive,INC-1129
2026-03-13T04:00:00+00:00,payment-api,http_5xx_rate,36.62,55.69,16.57,192.45,619.77,db_pool_exhaustion,INC-0335
2026-04-02T10:00:00+00:00,order-service,http_5xx_rate,28.26,57.89,19.86,347.04,407.64,db_pool_exhaustion,INC-0391
2026-03-16T11:00:00+00:00,payment-api,request_latency_p99,27.45,35.54,54.27,30.88,1790.1,network_partition,INC-4310
2026-03-29T05:00:00+00:00,order-service,request_latency_p99,91.32,53.64,0.52,19.54,182.11,cpu_saturation_burst,INC-2110
2026-04-06T09:00:00+00:00,notification-svc,http_5xx_rate,95.53,62.18,50.82,230.16,2429.2,cascade_failure,INC-3238
2026-04-03T07:00:00+00:00,auth-service,request_latency_p99,10.23,20.15,1.62,7.91,66.34,normal_noisy,INC-5199
2026-03-30T10:00:00+00:00,order-service,request_latency_p99,69.01,75.37,2.17,7.59,704.53,memory_leak_progressive,INC-1211
2026-03-27T17:00:00+00:00,order-service,cpu_percent,94.01,48.83,0.95,4.17,191.14,cpu_saturation_burst,INC-2040
2026-03-19T23:00:00+00:00,auth-service,cpu_percent,44.44,33.43,0.7,19.12,212.78,normal_noisy,INC-5215
2026-03-17T15:00:00+00:00,auth-service,cpu_percent,75.27,73.47,32.07,402.02,1271.21,cascade_failure,INC-3351
2026-03-18T19:00:00+00:00,notification-svc,memory_percent,23.14,62.11,0.74,5.75,57.31,normal_noisy,INC-5096
2026-03-10T22:00:00+00:00,inventory-api,memory_percent,82.13,60.83,53.93,228.36,2027.76,cascade_failure,INC-3062
2026-04-03T14:00:00+00:00,auth-service,cpu_percent,29.88,38.24,1.74,16.26,49.88,normal_noisy,INC-5258
2026-03-14T22:00:00+00:00,notification-svc,request_latency_p99,85.1,87.97,20.29,389.96,2647.37,cascade_failure,INC-3095
2026-03-21T05:00:00+00:00,inventory-api,cpu_percent,19.67,15.73,1.2,19.7,57.09,normal_noisy,INC-5251
2026-03-21T01:00:00+00:00,inventory-api,http_5xx_rate,91.94,62.81,28.07,15.94,2444.48,cpu_saturation_burst,INC-2113
2026-03-16T03:00:00+00:00,inventory-api,db_conn_pool_wait_ms,10.12,64.24,20.25,347.07,329.14,db_pool_exhaustion,INC-0466
2026-03-09T03:00:00+00:00,auth-service,cpu_percent,70.23,88.61,52.39,81.03,1087.58,cascade_failure,INC-3061
2026-03-10T01:00:00+00:00,auth-service,request_latency_p99,94.21,68.76,1.76,13.26,142.68,cpu_saturation_burst,INC-2224
2026-03-27T16:00:00+00:00,auth-service,memory_percent,93.98,75.75,38.42,98.69,922.87,cascade_failure,INC-3454
2026-03-25T05:00:00+00:00,order-service,memory_percent,54.63,46.18,5.44,19.51,86.92,normal_noisy,INC-5467
2026-04-03T22:00:00+00:00,notification-svc,http_5xx_rate,30.37,65.45,43.28,36.09,1263.65,network_partition,INC-4349
2026-03-14T03:00:00+00:00,auth-service,db_conn_pool_wait_ms,95.6,72.01,33.62,357.77,2146.74,cascade_failure,INC-3009
2026-04-03T20:00:00+00:00,payment-api,request_latency_p99,93.32,25.62,24.81,30.84,2281.48,cpu_saturation_burst,INC-2105
2026-03-28T12:00:00+00:00,order-service,cpu_percent,71.39,97.96,39.6,322.71,1807.63,cascade_failure,INC-3489
2026-03-11T06:00:00+00:00,order-service,request_latency_p99,10.62,50.39,17.68,294.32,636.99,db_pool_exhaustion,INC-0339
2026-03-15T09:00:00+00:00,order-service,request_latency_p99,10.22,52.85,29.85,105.57,238.64,db_pool_exhaustion,INC-0216
2026-03-21T22:00:00+00:00,order-service,cpu_percent,87.96,94.66,58.15,125.22,1975.94,cascade_failure,INC-3116
2026-03-21T20:00:00+00:00,payment-api,http_5xx_rate,79.32,66.53,29.77,255.28,2324.03,cascade_failure,INC-3417
2026-04-06T11:00:00+00:00,notification-svc,http_5xx_rate,53.67,49.75,1.69,19.09,87.81,normal_noisy,INC-5015
2026-03-13T02:00:00+00:00,auth-service,cpu_percent,35.43,54.93,0.75,14.77,102.92,normal_noisy,INC-5305
2026-03-28T13:00:00+00:00,inventory-api,request_latency_p99,68.66,86.23,49.79,367.06,2270.38,cascade_failure,INC-3093
2026-03-27T16:00:00+00:00,payment-api,http_5xx_rate,42.4,39.73,44.13,18.66,1297.5,network_partition,INC-4241
2026-04-02T12:00:00+00:00,auth-service,memory_percent,93.93,87.51,58.11,284.62,2675.3,cascade_failure,INC-3185
2026-04-04T14:00:00+00:00,order-service,request_latency_p99,25.13,45.54,0.86,3.94,106.68,normal_noisy,INC-5023
2026-03-28T00:00:00+00:00,notification-svc,memory_percent,29.77,85.26,6.79,18.35,456.7,memory_leak_progressive,INC-1317
2026-03-12T03:00:00+00:00,inventory-api,http_5xx_rate,94.93,21.82,9.49,52.94,1402.67,cpu_saturation_burst,INC-2068
2026-04-07T06:00:00+00:00,auth-service,http_5xx_rate,31.62,49.15,40.05,42.45,2467.65,network_partition,INC-4004
2026-04-07T09:00:00+00:00,order-service,http_5xx_rate,16.55,32.07,28.64,136.99,465.81,db_pool_exhaustion,INC-0275
2026-04-05T06:00:00+00:00,order-service,request_latency_p99,31.96,63.51,53.52,36.04,1666.1,network_partition,INC-4245
2026-03-27T23:00:00+00:00,inventory-api,memory_percent,23.09,93.86,7.3,57.94,366.98,memory_leak_progressive,INC-1366
2026-03-10T15:00:00+00:00,order-service,db_conn_pool_wait_ms,17.52,31.89,8.46,377.89,1118.82,db_pool_exhaustion,INC-0102
2026-03-14T15:00:00+00:00,inventory-api,request_latency_p99,79.3,85.51,45.1,390.83,2393.16,cascade_failure,INC-3002
2026-03-27T21:00:00+00:00,payment-api,http_5xx_rate,39.71,38.66,58.7,40.51,111.32,network_partition,INC-4150
2026-03-25T13:00:00+00:00,notification-svc,request_latency_p99,29.57,43.17,16.28,191.93,767.93,db_pool_exhaustion,INC-0172
2026-03-11T20:00:00+00:00,payment-api,request_latency_p99,44.65,36.92,17.68,235.93,1191.77,db_pool_exhaustion,INC-0108
2026-03-22T19:00:00+00:00,auth-service,db_conn_pool_wait_ms,67.9,68.03,32.06,244.13,2967.48,cascade_failure,INC-3363
2026-03-25T00:00:00+00:00,order-service,memory_percent,96.0,71.91,51.45,334.96,1666.28,cascade_failure,INC-3022
2026-03-29T12:00:00+00:00,order-service,memory_percent,17.69,52.07,1.82,7.58,20.15,normal_noisy,INC-5488
2026-03-11T09:00:00+00:00,payment-api,request_latency_p99,42.01,38.07,35.2,49.12,1497.61,network_partition,INC-4203
2026-03-14T05:00:00+00:00,inventory-api,http_5xx_rate,21.65,51.3,29.76,33.06,2279.14,network_partition,INC-4055
2026-03-25T01:00:00+00:00,notification-svc,memory_percent,87.04,72.26,39.2,124.2,841.62,cascade_failure,INC-3265
2026-04-01T20:00:00+00:00,inventory-api,http_5xx_rate,20.26,67.71,33.88,20.55,59.01,network_partition,INC-4034
2026-03-26T11:00:00+00:00,payment-api,http_5xx_rate,76.51,75.04,37.11,160.92,1875.1,cascade_failure,INC-3463
2026-03-11T20:00:00+00:00,auth-service,http_5xx_rate,44.05,43.92,44.3,9.05,43.18,network_partition,INC-4251
2026-03-28T06:00:00+00:00,notification-svc,request_latency_p99,33.39,61.69,20.75,36.91,1186.2,network_partition,INC-4341
2026-03-10T16:00:00+00:00,order-service,memory_percent,21.69,31.96,0.72,3.75,139.6,normal_noisy,INC-5076
2026-03-15T06:00:00+00:00,notification-svc,memory_percent,84.89,77.68,50.24,354.8,1909.32,cascade_failure,INC-3425
2026-03-12T08:00:00+00:00,auth-service,request_latency_p99,15.7,67.19,28.69,90.53,514.72,db_pool_exhaustion,INC-0296
2026-03-13T22:00:00+00:00,notification-svc,request_latency_p99,21.18,68.41,3.2,28.7,104.55,memory_leak_progressive,INC-1213
2026-03-10T22:00:00+00:00,notification-svc,db_conn_pool_wait_ms,59.52,35.66,16.21,409.77,592.57,db_pool_exhaustion,INC-0073
2026-04-01T03:00:00+00:00,payment-api,cpu_percent,75.11,97.37,53.12,258.02,2515.27,cascade_failure,INC-3453
2026-03-10T16:00:00+00:00,auth-service,request_latency_p99,20.09,41.18,50.53,20.18,2344.42,network_partition,INC-4270
2026-03-30T02:00:00+00:00,inventory-api,request_latency_p99,39.05,40.12,1.48,217.79,317.73,normal_noisy,INC-5062
2026-04-03T04:00:00+00:00,payment-api,cpu_percent,20.9,29.02,1.96,5.31,39.61,normal_noisy,INC-5386
2026-03-31T02:00:00+00:00,inventory-api,db_conn_pool_wait_ms,26.38,54.6,27.26,364.01,802.56,db_pool_exhaustion,INC-0482
2026-03-12T16:00:00+00:00,order-service,http_5xx_rate,8.37,58.09,38.13,45.37,1641.84,network_partition,INC-4219
2026-03-14T19:00:00+00:00,notification-svc,http_5xx_rate,68.13,60.76,38.56,264.77,1236.84,cascade_failure,INC-3031
2026-03-24T06:00:00+00:00,payment-api,http_5xx_rate,30.32,50.49,26.69,39.0,2540.69,network_partition,INC-4116
2026-03-27T05:00:00+00:00,payment-api,http_5xx_rate,72.29,84.06,20.0,226.99,1445.73,cascade_failure,INC-3015
2026-04-02T11:00:00+00:00,notification-svc,memory_percent,76.48,33.93,0.03,15.56,166.62,normal_noisy,INC-5461
2026-03-13T21:00:00+00:00,auth-service,request_latency_p99,91.95,46.79,16.89,53.54,1409.66,cpu_saturation_burst,INC-2491
2026-04-03T01:00:00+00:00,notification-svc,request_latency_p99,96.01,40.85,1.92,3.39,248.88,cpu_saturation_burst,INC-2172
2026-03-27T04:00:00+00:00,order-service,http_5xx_rate,40.9,37.56,31.14,44.4,120.49,network_partition,INC-4453
2026-03-11T12:00:00+00:00,payment-api,request_latency_p99,18.9,69.1,54.82,14.25,1039.81,network_partition,INC-4430
2026-03-22T03:00:00+00:00,order-service,http_5xx_rate,40.52,38.79,36.7,34.7,132.66,network_partition,INC-4074
2026-03-15T15:00:00+00:00,auth-service,request_latency_p99,41.06,49.5,45.01,35.45,2952.66,network_partition,INC-4217
2026-03-09T05:00:00+00:00,order-service,request_latency_p99,24.51,47.81,55.82,18.82,2296.02,network_partition,INC-4272
2026-04-07T08:00:00+00:00,auth-service,db_conn_pool_wait_ms,56.21,60.59,16.18,294.93,949.51,db_pool_exhaustion,INC-0406
2026-03-21T03:00:00+00:00,payment-api,cpu_percent,79.48,64.92,6.29,50.7,366.25,memory_leak_progressive,INC-1258
2026-03-15T23:00:00+00:00,order-service,db_conn_pool_wait_ms,77.83,79.78,53.33,315.68,1541.13,cascade_failure,INC-3457
2026-03-12T00:00:00+00:00,auth-service,request_latency_p99,23.27,40.54,45.53,29.14,64.55,network_partition,INC-4185
2026-03-30T17:00:00+00:00,order-service,db_conn_pool_wait_ms,71.79,85.05,59.93,289.63,2956.53,cascade_failure,INC-3452
2026-04-05T12:00:00+00:00,notification-svc,request_latency_p99,12.55,34.46,14.61,278.14,260.53,db_pool_exhaustion,INC-0098
2026-03-09T09:00:00+00:00,inventory-api,request_latency_p99,85.77,33.43,30.86,40.85,845.0,cpu_saturation_burst,INC-2334
2026-03-12T05:00:00+00:00,inventory-api,http_5xx_rate,24.14,41.06,24.06,36.89,101.34,network_partition,INC-4390
2026-03-24T16:00:00+00:00,payment-api,cpu_percent,84.2,82.1,4.45,54.93,110.44,memory_leak_progressive,INC-1244
2026-03-18T13:00:00+00:00,auth-service,memory_percent,69.13,88.05,3.62,50.21,383.59,memory_leak_progressive,INC-1307
2026-03-08T23:00:00+00:00,notification-svc,memory_percent,11.7,50.48,7.24,11.54,473.87,normal_noisy,INC-5270
2026-03-27T07:00:00+00:00,notification-svc,request_latency_p99,94.64,77.31,53.35,394.62,1980.93,cascade_failure,INC-3397
2026-03-18T22:00:00+00:00,order-service,http_5xx_rate,44.25,54.36,46.44,16.8,85.43,network_partition,INC-4500
2026-03-12T16:00:00+00:00,payment-api,db_conn_pool_wait_ms,82.38,62.09,36.63,249.3,833.9,cascade_failure,INC-3036
2026-03-16T02:00:00+00:00,auth-service,request_latency_p99,40.98,30.32,25.61,42.52,1317.9,network_partition,INC-4051
2026-03-24T06:00:00+00:00,auth-service,http_5xx_rate,23.65,57.04,33.17,33.75,2236.75,network_partition,INC-4011
2026-03-10T03:00:00+00:00,payment-api,request_latency_p99,56.65,69.23,6.74,354.92,338.0,db_pool_exhaustion,INC-0149
2026-03-22T14:00:00+00:00,notification-svc,cpu_percent,33.7,51.81,1.98,11.82,90.98,normal_noisy,INC-5055
2026-03-17T15:00:00+00:00,auth-service,http_5xx_rate,39.33,37.49,27.83,8.17,27.72,network_partition,INC-4054
2026-03-11T09:00:00+00:00,order-service,http_5xx_rate,76.45,94.39,51.14,190.0,2380.34,cascade_failure,INC-3403
2026-03-31T16:00:00+00:00,notification-svc,request_latency_p99,93.35,67.46,33.84,67.96,556.15,cpu_saturation_burst,INC-2316
2026-03-17T00:00:00+00:00,inventory-api,memory_percent,21.21,82.56,2.81,38.51,279.53,memory_leak_progressive,INC-1193
2026-03-26T02:00:00+00:00,order-service,request_latency_p99,34.86,83.88,2.77,40.8,617.72,memory_leak_progressive,INC-1319
2026-03-16T02:00:00+00:00,auth-service,request_latency_p99,93.62,82.98,50.58,355.16,1959.33,cascade_failure,INC-3229
2026-04-06T10:00:00+00:00,notification-svc,request_latency_p99,86.15,35.73,17.41,60.62,1651.01,cpu_saturation_burst,INC-2387
2026-03-09T17:00:00+00:00,inventory-api,request_latency_p99,23.66,59.74,29.31,49.82,2408.46,network_partition,INC-4282
2026-03-26T07:00:00+00:00,auth-service,request_latency_p99,30.41,34.32,0.04,10.45,481.19,normal_noisy,INC-5234
2026-03-20T16:00:00+00:00,inventory-api,db_conn_pool_wait_ms,75.35,75.38,29.42,406.03,2789.07,cascade_failure,INC-3100
2026-03-13T01:00:00+00:00,order-service,memory_percent,17.79,23.83,4.06,17.09,135.43,normal_noisy,INC-5111
2026-03-20T23:00:00+00:00,inventory-api,request_latency_p99,13.67,37.35,23.88,22.36,147.02,network_partition,INC-4458
2026-03-18T14:00:00+00:00,auth-service,memory_percent,26.85,87.03,6.1,22.81,197.8,memory_leak_progressive,INC-1202
2026-03-27T06:00:00+00:00,order-service,memory_percent,91.9,78.3,51.53,369.69,2685.62,cascade_failure,INC-3379
2026-03-22T01:00:00+00:00,inventory-api,request_latency_p99,33.09,38.76,0.09,9.82,77.98,normal_noisy,INC-5157
2026-03-20T15:00:00+00:00,order-service,request_latency_p99,28.76,80.0,2.24,26.63,268.02,memory_leak_progressive,INC-1422
2026-03-12T14:00:00+00:00,inventory-api,request_latency_p99,93.38,54.82,1.4,8.19,178.21,cpu_saturation_burst,INC-2425
2026-03-29T03:00:00+00:00,auth-service,memory_percent,68.68,83.56,28.83,425.48,1695.29,cascade_failure,INC-3209
2026-03-14T11:00:00+00:00,auth-service,cpu_percent,54.48,85.35,1.27,21.27,169.69,memory_leak_progressive,INC-1406
2026-03-14T01:00:00+00:00,notification-svc,request_latency_p99,35.3,34.03,21.47,262.93,333.98,db_pool_exhaustion,INC-0455
2026-03-17T08:00:00+00:00,order-service,request_latency_p99,24.29,43.88,26.29,10.72,1966.31,network_partition,INC-4186
2026-03-12T16:00:00+00:00,inventory-api,http_5xx_rate,16.07,36.8,30.56,17.3,2659.19,network_partition,INC-4305
2026-03-27T01:00:00+00:00,order-service,memory_percent,99.36,89.46,37.89,212.87,2575.08,cascade_failure,INC-3272
2026-04-04T01:00:00+00:00,order-service,request_latency_p99,47.71,62.79,18.15,413.1,1196.68,db_pool_exhaustion,INC-0168
2026-03-11T02:00:00+00:00,auth-service,request_latency_p99,59.55,68.69,2.9,17.64,141.69,memory_leak_progressive,INC-1231
2026-03-20T13:00:00+00:00,order-service,http_5xx_rate,30.29,39.95,35.64,48.5,121.36,network_partition,INC-4189
2026-04-07T08:00:00+00:00,auth-service,http_5xx_rate,97.74,47.35,1.49,12.64,241.24,cpu_saturation_burst,INC-2311
2026-03-16T03:00:00+00:00,payment-api,request_latency_p99,19.82,42.41,24.44,418.64,1171.83,db_pool_exhaustion,INC-0027
2026-04-04T17:00:00+00:00,inventory-api,http_5xx_rate,36.59,65.46,43.89,52.55,2829.71,network_partition,INC-4060
2026-03-28T21:00:00+00:00,order-service,cpu_percent,81.5,95.1,39.09,165.03,2934.36,cascade_failure,INC-3153
2026-03-09T18:00:00+00:00,payment-api,cpu_percent,87.37,63.86,45.32,169.59,2557.39,cascade_failure,INC-3123
2026-03-13T22:00:00+00:00,order-service,memory_percent,67.22,63.96,5.08,26.7,141.71,memory_leak_progressive,INC-1088
2026-03-21T08:00:00+00:00,order-service,request_latency_p99,14.62,38.99,43.44,32.92,55.35,network_partition,INC-4017
2026-03-21T05:00:00+00:00,notification-svc,cpu_percent,46.53,88.14,1.94,44.8,247.25,memory_leak_progressive,INC-1498
2026-03-27T08:00:00+00:00,payment-api,cpu_percent,97.43,49.75,16.04,19.99,485.69,cpu_saturation_burst,INC-2177
2026-03-28T16:00:00+00:00,inventory-api,http_5xx_rate,75.81,89.34,35.87,190.26,1292.18,cascade_failure,INC-3201
2026-04-06T14:00:00+00:00,auth-service,http_5xx_rate,91.96,27.43,17.37,70.91,581.4,cpu_saturation_burst,INC-2041
2026-03-26T03:00:00+00:00,payment-api,request_latency_p99,53.37,48.16,11.2,362.98,436.66,db_pool_exhaustion,INC-0034
2026-04-02T20:00:00+00:00,payment-api,cpu_percent,76.64,68.7,57.98,167.89,985.42,cascade_failure,INC-3310
2026-03-27T16:00:00+00:00,notification-svc,cpu_percent,6.66,38.48,0.97,8.22,80.36,normal_noisy,INC-5127
2026-03-21T15:00:00+00:00,payment-api,http_5xx_rate,85.62,44.27,7.91,65.08,1462.89,cpu_saturation_burst,INC-2380
2026-03-19T08:00:00+00:00,auth-service,db_conn_pool_wait_ms,30.84,39.3,14.19,319.47,566.39,db_pool_exhaustion,INC-0042
2026-03-29T17:00:00+00:00,inventory-api,db_conn_pool_wait_ms,86.45,85.32,38.38,366.89,905.04,cascade_failure,INC-3292
2026-03-22T09:00:00+00:00,auth-service,http_5xx_rate,16.0,40.05,31.54,39.96,2984.25,network_partition,INC-4190
2026-03-28T04:00:00+00:00,inventory-api,request_latency_p99,38.63,27.62,9.88,13.74,511.22,normal_noisy,INC-5107
2026-03-09T00:00:00+00:00,notification-svc,db_conn_pool_wait_ms,93.95,68.78,54.26,170.65,874.89,cascade_failure,INC-3473
2026-03-31T19:00:00+00:00,auth-service,http_5xx_rate,25.98,63.07,45.21,10.45,1009.34,network_partition,INC-4290
2026-03-09T17:00:00+00:00,auth-service,db_conn_pool_wait_ms,67.06,96.17,31.76,114.39,970.81,cascade_failure,INC-3426
2026-03-09T00:00:00+00:00,inventory-api,memory_percent,35.27,91.93,1.63,22.88,565.36,memory_leak_progressive,INC-1110
2026-03-25T04:00:00+00:00,auth-service,http_5xx_rate,88.22,21.87,5.44,22.74,1905.13,cpu_saturation_burst,INC-2133
2026-03-10T17:00:00+00:00,inventory-api,request_latency_p99,50.21,58.62,23.47,249.94,331.06,db_pool_exhaustion,INC-0029
2026-04-06T17:00:00+00:00,order-service,request_latency_p99,56.85,51.84,20.42,433.35,491.89,db_pool_exhaustion,INC-0442
2026-03-25T15:00:00+00:00,order-service,http_5xx_rate,35.96,69.51,49.71,37.38,2884.57,network_partition,INC-4356
2026-03-16T06:00:00+00:00,auth-service,cpu_percent,30.23,40.72,0.63,8.63,71.75,normal_noisy,INC-5299
2026-04-06T01:00:00+00:00,order-service,db_conn_pool_wait_ms,22.2,52.96,22.11,420.84,260.83,db_pool_exhaustion,INC-0494
2026-03-11T21:00:00+00:00,payment-api,http_5xx_rate,98.62,50.85,0.47,19.8,205.76,cpu_saturation_burst,INC-2259
2026-03-08T23:00:00+00:00,notification-svc,cpu_percent,97.01,60.84,24.99,19.55,463.6,cpu_saturation_burst,INC-2302
2026-03-23T18:00:00+00:00,payment-api,request_latency_p99,15.83,50.09,21.0,23.04,1047.42,network_partition,INC-4366
2026-03-27T14:00:00+00:00,payment-api,request_latency_p99,97.8,28.53,5.07,26.03,1126.85,cpu_saturation_burst,INC-2383
2026-03-14T08:00:00+00:00,order-service,request_latency_p99,89.41,29.24,30.41,33.22,662.53,cpu_saturation_burst,INC-2305
2026-03-16T11:00:00+00:00,order-service,request_latency_p99,54.11,55.54,18.05,357.73,912.75,db_pool_exhaustion,INC-0237
2026-03-28T07:00:00+00:00,inventory-api,request_latency_p99,55.19,93.46,1.86,8.97,622.74,memory_leak_progressive,INC-1052
2026-03-12T06:00:00+00:00,inventory-api,cpu_percent,21.38,78.86,5.17,34.59,435.33,memory_leak_progressive,INC-1021
2026-03-20T16:00:00+00:00,auth-service,request_latency_p99,18.75,41.55,49.07,17.74,38.74,network_partition,INC-4447
